"","id","itemTime","name","type","question","relevance","competence","prior","condition","answer","RT","language","comments","engagement","difficulty","time"
"346","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880521927,"Pete's accident","hhl","If Pete broke his leg, it is likely that he also broke his arm.",1,1,0,"prior",0.49,15028,"English",NA,8,3,250180
"347","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880530208,"Pete's accident","hhl","If Pete broke his arm, it is likely that he also broke his leg.",1,1,0,"prior",0.36,8280,"English",NA,8,3,250180
"348","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880556770,"Carl's party","hll","John did not spend much time outside.",1,0,0,"test_true",0.78,26561,"English",NA,8,3,250180
"349","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880564235,"Carl's party","hll","It is important for Carl's wife to know whether Carl danced passionately with both Sue and Mary.",1,0,0,"rel",0.22,7463,"English",NA,8,3,250180
"350","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880593198,"Gigi's exams","hlh","Gigi hired a private tutor to help her with her Biology and Chemistry exams.",1,0,1,"test_false",0.09,28962,"English",NA,8,3,250180
"351","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880600451,"Gigi's exams","hlh","Carrie knows whether Gigi passed both her Physics exam and her Chemistry exam.",1,0,1,"comp",0.06,7252,"English",NA,8,3,250180
"352","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880629123,"Joshua's delay","llh","Kevin, Cory and Joshua are brothers.",0,0,1,"test_false",0.05,28672,"English",NA,8,3,250180
"353","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880641759,"Joshua's delay","llh","From what Cory said we may conclude that Joshua did not have to both eat lunch and do his homework.",0,0,1,"xor",0.6,12634,"English",NA,8,3,250180
"354","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880666931,"Bill's order","lhh","Jake and Bill went to the restaurant before they went jogging.",0,1,1,"test_false",0,25171,"English",NA,8,3,250180
"355","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880681457,"Bill's order","lhh","It is important for Bill's wife to know whether Bill ordered both a starter and a side dish.",0,1,1,"rel",0.49,14524,"English",NA,8,3,250180
"356","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880698282,"Tony's clubbing","lhl","Techno is quite different from Jazz and from Metal.",0,1,0,"test_true",0.94,16824,"English",NA,8,3,250180
"357","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880706194,"Tony's clubbing","lhl","If they play Metal at the club tonight, it is likely that they also play Jazz.",0,1,0,"prior",0.04,7910,"English",NA,8,3,250180
"358","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880710394,"Tony's clubbing","lhl","If they play Jazz at the club tonight, it is likely that they also play Metal.",0,1,0,"prior",0.02,4199,"English",NA,8,3,250180
"359","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880734386,"Danny's racket","hhh","Alex needs to buy some equipment before he can play squash with Danny.",1,1,1,"test_true",0.79,23991,"English",NA,8,3,250180
"360","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880740060,"Danny's racket","hhh","Alex's girlfriend knows whether Alex bought both a racket and a pair of shoes.",1,1,1,"comp",0.83,5672,"English",NA,8,3,250180
"361","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875720980,"Carl's party","hll","John and Carl, the hosts, are a gay couple.",1,0,0,"test_false",0.12,45338,"English","Thank you for an interesting study.",10,0,304329
"362","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875743389,"Carl's party","hll","From what John said we may conclude that Carl did not dance passionately with both Sue and Mary.",1,0,0,"xor",0,22404,"English","Thank you for an interesting study.",10,0,304329
"363","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875781180,"Tony's clubbing","lhl","Tony has to work at club Macabre tonight.",0,1,0,"test_false",0,37788,"English","Thank you for an interesting study.",10,0,304329
"364","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875807326,"Tony's clubbing","lhl","Rob knows whether they play both Jazz and Metal at the club tonight.",0,1,0,"comp",0.28,26141,"English","Thank you for an interesting study.",10,0,304329
"365","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875819574,"Gerald's graduation","llh","Gerald took almost ten years to graduate.",0,0,1,"test_uncertain",0.08,12243,"English","Thank you for an interesting study.",10,0,304329
"366","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875832222,"Gerald's graduation","llh","If Gerald's mother attended the ceremony, it is likely that his father attended as well.",0,0,1,"prior",0.12,12645,"English","Thank you for an interesting study.",10,0,304329
"367","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875839798,"Gerald's graduation","llh","If Gerald's father attended the ceremony, it is likely that his mother attended as well.",0,0,1,"prior",0.11,7572,"English","Thank you for an interesting study.",10,0,304329
"368","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875860489,"Brad's clothes","hlh","Gina and Mandy accompanied Brad on his shopping trip.",1,0,1,"test_false",0,20688,"English","Thank you for an interesting study.",10,0,304329
"369","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875879709,"Brad's clothes","hlh","From what Gina said we may conclude that Brad did not buy both a sweater and a pair of jeans.",1,0,1,"xor",0.76,19217,"English","Thank you for an interesting study.",10,0,304329
"370","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875901124,"Mrs Gibbs' worry","hhh","Cindy is secretly in love with Mrs Gibbs' husband.",1,1,1,"test_uncertain",0,21410,"English","Thank you for an interesting study.",10,0,304329
"371","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875915663,"Mrs Gibbs' worry","hhh","Cindy knows whether Mr Gibbs had both a steak and a beer.",1,1,1,"comp",0.42,14535,"English","Thank you for an interesting study.",10,0,304329
"372","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875938517,"Chloe's holiday","lhh","Chloe recently got back from holidays.",0,1,1,"test_true",0.8,22852,"English","Thank you for an interesting study.",10,0,304329
"373","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875953255,"Chloe's holiday","lhh","It is important for Chloe's father to know whether both Susan and Amelia brought some extra suntan lotion.",0,1,1,"rel",0,14735,"English","Thank you for an interesting study.",10,0,304329
"374","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875972628,"Jimmy's trip","lll","Jimmy went on a school trip to New York City.",0,0,0,"test_false",0,19369,"English","Thank you for an interesting study.",10,0,304329
"375","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875983240,"Jimmy's trip","lll","If Jimmy visited the Statue of Liberty, it is likely that he also visited the Empire State Building.",0,0,0,"prior",0.16,10609,"English","Thank you for an interesting study.",10,0,304329
"376","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445875993215,"Jimmy's trip","lll","If Jimmy visited the Empire State Building, it is likely that he also visited the Statue of Liberty.",0,0,0,"prior",0.15,9973,"English","Thank you for an interesting study.",10,0,304329
"377","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445876009515,"Pete's accident","hhl","Pete's mother was not there when he fell of the slide.",1,1,0,"test_true",1,16296,"English","Thank you for an interesting study.",10,0,304329
"378","A3BO1974J24P8B:3A1PQ49WVIPHLZZK4RNSN2F1LNWH1T",1445876025309,"Pete's accident","hhl","It is important for Pete's mother to know whether Pete broke both his arm and his leg.",1,1,0,"rel",0.63,15791,"English","Thank you for an interesting study.",10,0,304329
"379","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876352240,"Tony's clubbing","lhl","Tony has to work at club Macabre tonight.",0,1,0,"test_false",0,22004,"English","None, thanks!",10,7,144460
"380","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876356489,"Tony's clubbing","lhl","Rob knows whether they play both Jazz and Metal at the club tonight.",0,1,0,"comp",1,4248,"English","None, thanks!",10,7,144460
"381","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876363994,"Brad's clothes","hlh","Gina and Mandy accompanied Brad on his shopping trip.",1,0,1,"test_false",0.07,7503,"English","None, thanks!",10,7,144460
"382","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876366463,"Brad's clothes","hlh","If Brad bought a pair of jeans, it is likely that he also bought a sweater.",1,0,1,"prior",0.69,2469,"English","None, thanks!",10,7,144460
"383","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876368473,"Brad's clothes","hlh","If Brad bought a sweater, it is likely that he also bought a pair of jeans.",1,0,1,"prior",0.65,2010,"English","None, thanks!",10,7,144460
"384","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876384755,"Danny's racket","hhh","Alex needs to buy some equipment before he can play squash with Danny.",1,1,1,"test_true",0.6,16282,"English","None, thanks!",10,7,144460
"385","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876387739,"Danny's racket","hhh","It is important for Danny to know whether Alex bought both a racket and a pair of shoes.",1,1,1,"rel",0.58,2982,"English","None, thanks!",10,7,144460
"386","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876402915,"Jimmy's trip","lll","Jimmy went on a school trip to New York City.",0,0,0,"test_false",0,15174,"English","None, thanks!",10,7,144460
"387","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876406168,"Jimmy's trip","lll","Jimmy's brother knows whether Jimmy visited both the Statue of Liberty and the Empire State Building.",0,0,0,"comp",0.78,3252,"English","None, thanks!",10,7,144460
"388","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876420943,"Mrs Sanders' son","hhl","The teacher is trying to find out who queued up twice.",1,1,0,"test_true",0.8,14774,"English","None, thanks!",10,7,144460
"389","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876429823,"Mrs Sanders' son","hhl","From what Mrs Sanders said we may conclude that Ted did not have both pizza and pasta.",1,1,0,"xor",0.84,8879,"English","None, thanks!",10,7,144460
"390","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876440066,"Gerald's graduation","llh","Nico finally graduated after studying for a long time.",0,0,1,"test_false",0.09,10242,"English","None, thanks!",10,7,144460
"391","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876442742,"Gerald's graduation","llh","If Gerald's father attended the ceremony, it is likely that his mother attended as well.",0,0,1,"prior",0.57,2675,"English","None, thanks!",10,7,144460
"392","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876444696,"Gerald's graduation","llh","If Gerald's mother attended the ceremony, it is likely that his father attended as well.",0,0,1,"prior",0.59,1954,"English","None, thanks!",10,7,144460
"393","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876450096,"Bill's order","lhh","Jake ordered a steak.",0,1,1,"test_uncertain",0.29,5399,"English","None, thanks!",10,7,144460
"394","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876453682,"Bill's order","lhh","It is important for Bill's wife to know whether Bill ordered both a starter and a side dish.",0,1,1,"rel",0.36,3585,"English","None, thanks!",10,7,144460
"395","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876458780,"Carl's party","hll","John and Carl, the hosts, are a gay couple.",1,0,0,"test_false",0,5097,"English","None, thanks!",10,7,144460
"396","A3BUX2X4NAIB3K:3ZAZR5XV02QNZN9CQAIJ452XLA4ZCR",1445876496700,"Carl's party","hll","From what John said we may conclude that Carl did not dance passionately with both Sue and Mary.",1,0,0,"xor",0.98,37920,"English","None, thanks!",10,7,144460
"397","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445875874993,"Danny's racket","hhh","Danny and Alex have known each other since high school.",1,1,1,"test_uncertain",0.53,13329,"English","No",5,2,167190
"398","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445875883955,"Danny's racket","hhh","If Alex bought a pair of shoes, it is likely that he also bought a racket.",1,1,1,"prior",0.82,8958,"English","No",5,2,167190
"399","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445875887216,"Danny's racket","hhh","If Alex bought a racket, it is likely that he also bought a pair of shoes.",1,1,1,"prior",0.83,3259,"English","No",5,2,167190
"400","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445875906096,"Jimmy's trip","lll","Jimmy had to rush to be back home and did not have much time to spend in the city.",0,0,0,"test_true",0.99,18878,"English","No",5,2,167190
"401","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445875913436,"Jimmy's trip","lll","It is important for the neighbors to know whether Jimmy visited both the Statue of Liberty and the Empire State Building.",0,0,0,"rel",0.13,7336,"English","No",5,2,167190
"402","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445875924486,"Gerald's graduation","llh","Gerald is friends with both Nico and Rick.",0,0,1,"test_true",1,11047,"English","No",5,2,167190
"403","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445875935507,"Gerald's graduation","llh","From what Nico said we may conclude that Gerald's mother and his father did not both attend the ceremony.",0,0,1,"xor",0.92,11018,"English","No",5,2,167190
"404","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445875961327,"Mrs Sanders' son","hhl","The teacher is trying to find out who queued up twice.",1,1,0,"test_true",0.43,25817,"English","No",5,2,167190
"405","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445875969135,"Mrs Sanders' son","hhl","Mrs Sanders knows whether Ted had both pizza and pasta.",1,1,0,"comp",0.81,7803,"English","No",5,2,167190
"406","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445875980953,"Brad's clothes","hlh","Gina and Mandy accompanied Brad on his shopping trip.",1,0,1,"test_false",0.01,11816,"English","No",5,2,167190
"407","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445875985198,"Brad's clothes","hlh","From what Gina said we may conclude that Brad did not buy both a sweater and a pair of jeans.",1,0,1,"xor",1,4243,"English","No",5,2,167190
"408","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445875995131,"Bill's order","lhh","Jake and Bill went to the restaurant before they went jogging.",0,1,1,"test_false",0,9931,"English","No",5,2,167190
"409","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445876006626,"Bill's order","lhh","If Bill ordered a side dish, it is likely that he also ordered a starter.",0,1,1,"prior",0.28,11492,"English","No",5,2,167190
"410","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445876010086,"Bill's order","lhh","If Bill ordered a starter, it is likely that he also ordered a side dish.",0,1,1,"prior",0.27,3457,"English","No",5,2,167190
"411","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445876019666,"Lily's husband","lhl","Eric and Lily went to a bar together last night.",0,1,0,"test_false",0.01,9577,"English","No",5,2,167190
"412","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445876025795,"Lily's husband","lhl","It is important for Lily to know whether her husband drank both whisky and vodka.",0,1,0,"rel",0.43,6125,"English","No",5,2,167190
"413","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445876034687,"Leo's wife","hll","Leo is wealthy.",1,0,0,"test_true",0.9,8888,"English","No",5,2,167190
"414","A3GZYWA9S6J0K9:3OVHNO1VE79X4FFQQ6DUOBKF6AGZDR",1445876042183,"Leo's wife","hll","Hans knows whether someone just made a hole-in-one on both the first and the second hole.",1,0,0,"comp",0.09,7493,"English","No",5,2,167190
"415","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876361646,"Carl's party","hll","John did not spend much time outside.",1,0,0,"test_true",0.25,49100,"English","Fun Study",10,4,245792
"416","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876368660,"Carl's party","hll","It is important for Carl's wife to know whether Carl danced passionately with both Sue and Mary.",1,0,0,"rel",0.7,7012,"English","Fun Study",10,4,245792
"417","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876397368,"Gerald's graduation","llh","Gerald took almost ten years to graduate.",0,0,1,"test_uncertain",0.31,28706,"English","Fun Study",10,4,245792
"418","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876408377,"Gerald's graduation","llh","From what Nico said we may conclude that Gerald's mother and his father did not both attend the ceremony.",0,0,1,"xor",0,11008,"English","Fun Study",10,4,245792
"419","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876435468,"Tony's clubbing","lhl","Techno is quite different from Jazz and from Metal.",0,1,0,"test_true",0.87,27090,"English","Fun Study",10,4,245792
"420","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876442467,"Tony's clubbing","lhl","Rob knows whether they play both Jazz and Metal at the club tonight.",0,1,0,"comp",1,6997,"English","Fun Study",10,4,245792
"421","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876464734,"Danny's racket","hhh","Danny and Alex went to the sports store together.",1,1,1,"test_false",0,22265,"English","Fun Study",10,4,245792
"422","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876476071,"Danny's racket","hhh","It is important for Danny to know whether Alex bought both a racket and a pair of shoes.",1,1,1,"rel",0.72,11336,"English","Fun Study",10,4,245792
"423","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876492152,"Mrs Sanders' son","hhl","Mrs Sanders had pasta for lunch yesterday.",1,1,0,"test_uncertain",0.57,16080,"English","Fun Study",10,4,245792
"424","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876504514,"Mrs Sanders' son","hhl","If Ted had pasta, it is likely that he also had pizza.",1,1,0,"prior",0.34,12361,"English","Fun Study",10,4,245792
"425","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876512011,"Mrs Sanders' son","hhl","If Ted had pizza, it is likely that he also had pasta.",1,1,0,"prior",0.58,7496,"English","Fun Study",10,4,245792
"426","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876535942,"Jimmy's trip","lll","Jimmy went on a school trip to New York City.",0,0,0,"test_false",0,23930,"English","Fun Study",10,4,245792
"427","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876549422,"Jimmy's trip","lll","Jimmy's brother knows whether Jimmy visited both the Statue of Liberty and the Empire State Building.",0,0,0,"comp",0.89,13478,"English","Fun Study",10,4,245792
"428","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876577093,"Bill's order","lhh","Jake and Bill spent a lot of time together that day.",0,1,1,"test_true",0.67,27670,"English","Fun Study",10,4,245792
"429","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876582621,"Bill's order","lhh","From what Jake said we may conclude that Bill did not order both a starter and a side dish.",0,1,1,"xor",1,5526,"English","Fun Study",10,4,245792
"430","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876599510,"Brad's clothes","hlh","Brad is not happy about the fact that his friends make jokes about his shabby clothes.",1,0,1,"test_true",0.87,16888,"English","Fun Study",10,4,245792
"431","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876604062,"Brad's clothes","hlh","If Brad bought a pair of jeans, it is likely that he also bought a sweater.",1,0,1,"prior",0.59,4551,"English","Fun Study",10,4,245792
"432","A3NS1DN6J7Z3EU:3Z7VU45IPZP3CKZEADTZN9J6HDE1Z4",1445876607438,"Brad's clothes","hlh","If Brad bought a sweater, it is likely that he also bought a pair of jeans.",1,0,1,"prior",0.64,3375,"English","Fun Study",10,4,245792
"433","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876553207,"Chloe's holiday","lhh","Chloe recently got back from holidays.",0,1,1,"test_true",0.89,17489,"english",NA,8,6,256879
"434","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876569986,"Chloe's holiday","lhh","If Amelia brought some extra suntan lotion, it is likely that Susan brought some as well.",0,1,1,"prior",0.24,16776,"english",NA,8,6,256879
"435","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876580288,"Chloe's holiday","lhh","If Susan brought some extra suntan lotion, it is likely that Amelia brought some as well.",0,1,1,"prior",0.12,10301,"english",NA,8,6,256879
"436","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876609886,"Tony's clubbing","lhl","Tony has to work at club Macabre tonight.",0,1,0,"test_false",0,29596,"english",NA,8,6,256879
"437","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876616054,"Tony's clubbing","lhl","Rob knows whether they play both Jazz and Metal at the club tonight.",0,1,0,"comp",1,6167,"english",NA,8,6,256879
"438","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876639077,"Brad's clothes","hlh","Brad is not happy about the fact that his friends make jokes about his shabby clothes.",1,0,1,"test_true",1,23020,"english",NA,8,6,256879
"439","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876648742,"Brad's clothes","hlh","From what Gina said we may conclude that Brad did not buy both a sweater and a pair of jeans.",1,0,1,"xor",1,9663,"english",NA,8,6,256879
"440","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876667481,"Gerald's graduation","llh","Nico finally graduated after studying for a long time.",0,0,1,"test_false",1,18738,"english",NA,8,6,256879
"441","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876676887,"Gerald's graduation","llh","If Gerald's mother attended the ceremony, it is likely that his father attended as well.",0,0,1,"prior",0.2,9405,"english",NA,8,6,256879
"442","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876682274,"Gerald's graduation","llh","If Gerald's father attended the ceremony, it is likely that his mother attended as well.",0,0,1,"prior",0.17,5386,"english",NA,8,6,256879
"443","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876706635,"Jimmy's trip","lll","Jimmy went on a school trip to New York City.",0,0,0,"test_false",0,24360,"english",NA,8,6,256879
"444","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876716005,"Jimmy's trip","lll","It is important for the neighbors to know whether Jimmy visited both the Statue of Liberty and the Empire State Building.",0,0,0,"rel",0.19,9369,"english",NA,8,6,256879
"445","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876730589,"Pete's accident","hhl","Pete's mother was not there when he fell of the slide.",1,1,0,"test_true",1,14582,"english",NA,8,6,256879
"446","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876734478,"Pete's accident","hhl","The teacher knows whether Pete broke both his arm and his leg.",1,1,0,"comp",1,3887,"english",NA,8,6,256879
"447","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876760873,"Danny's racket","hhh","Danny and Alex have known each other since high school.",1,1,1,"test_uncertain",0.5,26394,"english",NA,8,6,256879
"448","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876769976,"Danny's racket","hhh","From what Alex's girlfriend said we may conclude that Alex did not buy both a racket and a pair of shoes.",1,1,1,"xor",0.91,9101,"english",NA,8,6,256879
"449","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876802947,"Carl's party","hll","Carl's wife liked the music very much.",1,0,0,"test_uncertain",0.5,32969,"english",NA,8,6,256879
"450","A3P5WIW36V70AI:3KJYX6QCMAJTYHA8Z5A2632WNJ7JVP",1445876810086,"Carl's party","hll","It is important for Carl's wife to know whether Carl danced passionately with both Sue and Mary.",1,0,0,"rel",0.17,7137,"english",NA,8,6,256879
"451","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445876738277,"Tony's clubbing","lhl","Rob is a big fan of Techno music as well.",0,1,0,"test_uncertain",0.43,23531,"english",NA,5,6,313502
"452","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445876743774,"Tony's clubbing","lhl","Rob knows whether they play both Jazz and Metal at the club tonight.",0,1,0,"comp",0.09,5495,"english",NA,5,6,313502
"453","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445876755872,"Gerald's graduation","llh","Nico finally graduated after studying for a long time.",0,0,1,"test_false",0.53,12096,"english",NA,5,6,313502
"454","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445876799778,"Gerald's graduation","llh","From what Nico said we may conclude that Gerald's mother and his father did not both attend the ceremony.",0,0,1,"xor",0.29,43904,"english",NA,5,6,313502
"455","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445876808311,"Harold's pet","lll","Harold's girlfriend didn't want a pet in her house before.",0,0,0,"test_true",0.27,8531,"english",NA,5,6,313502
"456","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445876816464,"Harold's pet","lll","It is important for Tom to know whether Harold bought both a cat and a dog.",0,0,0,"rel",0.41,8152,"english",NA,5,6,313502
"457","A4T1X0PO5N1G9:3TVSS0C0E280R96I19T2UB8JSU0WTH",1445876822446,"Gigi's exams","hlh","Gigi aspires to a career in science.",1,0,1,"test_uncertain",0.5,5981,"english",NA,5,6,313502
