id	itemTime	trialNumber	name	type	question	relevance	competence	prior	condition	answer	RT	language	comments	engagement	difficulty
A5TI9UQEPLNWI:3UNH76FOCTD03JBY7DAETUY7DW2YMN	1455001295556	15	Harvard admission exams	hlh	Eleanor passed some of her exams.	1	0	1	test_uncertain	0.5	37574	english	NA	9	4
A5TI9UQEPLNWI:3UNH76FOCTD03JBY7DAETUY7DW2YMN	1455001308099	16	Harvard admission exams	hlh	It is important for Ethan to know whether he passed all of the exams.	1	0	1	rel	0.87	12543	english	NA	9	4
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961330354	1	gift unwrapping	lhh	Leonard's mother was abroad and could therefore not attend the birthday party.	0	1	1	test_false	0	61971	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961339535	2	gift unwrapping	lhh	It is important for Suzanne's mother to know whether Leonard unwrapped all of the presents right away.	0	1	1	rel	0.18	9178	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961368612	3	Swiss watch protoype testing	hlh	The company uses spare parts imported from Malaysia.	1	0	1	test_uncertain	0.5	29074	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961376976	4	Swiss watch protoype testing	hlh	The apprentice knows whether the prototype passed all of the tests scheduled for today.	1	0	1	comp	0.94	8362	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961388722	5	hotel check	hhh	Harry will inspect the Los Angeles hotel next.	1	1	1	test_uncertain	0.5	11744	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961394766	6	hotel check	hhh	All of the rooms had working air conditioning.	1	1	1	prior	0.49	6040	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961413955	7	Martha's cookies	llh	Emily really enjoys chocolate.	0	0	1	test_true	1	19187	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961420036	8	Martha's cookies	llh	It is important for Martha's husband to know whether Emily ate all of the cookies.	0	0	1	rel	0.21	6075	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961436533	9	schizophrenia talk	hll	Lucy's talk is unlikely to stir much commotion.	1	0	0	test_false	0.32	16494	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961442238	10	schizophrenia talk	hll	From what Jacob said we may conclude that not all of the people enjoyed Lucy's talk.	1	0	0	imp	0.8	5703	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961458319	11	emails from a broken laptop	lll	Kate's laptop has a problem with the wifi connection.	0	0	0	test_uncertain	0.3	16076	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961464420	12	emails from a broken laptop	lll	Joshua knows whether he received all of Kate's emails.	0	0	0	comp	0	6099	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961475969	13	van Gogh exhibition	lhl	The mayor is not interested in art exhibitions.	0	1	0	test_uncertain	0.11	11546	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961484248	14	van Gogh exhibition	lhl	All of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	prior	0.52	8275	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961506087	15	tail-donkey blindfold	hhl	Grace is unable to see where she has to pin the tails.	1	1	0	test_true	1	21837	English	thank you	7	3
A5XQ30GQTHHK6:3GGAI1SQEW6N0GATBLSPW36OA7LMC2	1454961514950	16	tail-donkey blindfold	hhl	From what Oliver said we may conclude that Grace did not put all of the tails in the right place.	1	1	0	imp	1	8861	English	thank you	7	3
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998188804	1	Harvard admission exams	hlh	Eleanor passed some of her exams.	1	0	1	test_uncertain	0.75	18496	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998200979	2	Harvard admission exams	hlh	From what Eleanor said we may conclude that Ethan did not pass all of the exams.	1	0	1	imp	0.37	12174	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998228907	3	NBA experts	hhl	Greg Jones' team is in the playoffs of this year's NBA season.	1	1	0	test_true	1	27927	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998237123	4	NBA experts	hhl	Jason Barley knows whether Greg Jones secured victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	comp	0.75	8215	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998283427	5	Martha's cookies	llh	Martha had dinner with a friend.	0	0	1	test_false	0.01	46303	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998296899	6	Martha's cookies	llh	It is important for Martha's husband to know whether Emily ate all of the cookies.	0	0	1	rel	0.37	13471	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998308803	7	emails from a broken laptop	lll	Kate has difficulties sending emails.	0	0	0	test_true	1	11903	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998320259	8	emails from a broken laptop	lll	Joshua received all of Kate's emails.	0	0	0	prior	0.41	11455	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998336763	9	schizophrenia talk	hll	Jacob works as a psychologist.	1	0	0	test_true	0.51	16503	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998344771	10	schizophrenia talk	hll	Jacob knows whether all of the people enjoyed Lucy's talk.	1	0	0	comp	0.11	8007	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998375939	11	gift unwrapping	lhh	There were twelve children at the party.	0	1	1	test_uncertain	0.08	31167	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998380195	12	gift unwrapping	lhh	It is important for Suzanne's mother to know whether Leonard unwrapped all of the presents right away.	0	1	1	rel	0.13	4255	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998396907	13	van Gogh exhibition	lhl	The mayor is not interested in art exhibitions.	0	1	0	test_uncertain	0.2	16711	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998411883	14	van Gogh exhibition	lhl	All of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	prior	0.45	14975	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998425972	15	Star Trek expert quiz	hhh	George asked ten questions about 'Star Wars'.	1	1	1	test_false	1	14087	English	NA	6	2
A72BCUWFJNPBW:37Z929RLGAG7KSP9H4J1XM5YQJ3TS6	1454998430875	16	Star Trek expert quiz	hhh	From what George said we may conclude that Amber did not get all of the answers right.	1	1	1	imp	0.79	4902	English	NA	6	2
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946841800	1	Harvard admission exams	hlh	Eleanor passed some of her exams.	1	0	1	test_uncertain	0.84	13348	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946848744	2	Harvard admission exams	hlh	Ethan passed all of the exams.	1	0	1	prior	0.88	6942	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946857428	3	van Gogh exhibition	lhl	The van Gogh exhibition is an important event for the city.	0	1	0	test_true	1	8683	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946870628	4	van Gogh exhibition	lhl	From what the curator said we may conclude that not all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	imp	0.1	13200	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946879701	5	schizophrenia talk	hll	Jacob works as a psychologist.	1	0	0	test_true	0.18	9072	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946882809	6	schizophrenia talk	hll	It is important for Lucy to know whether all of the people enjoyed her talk.	1	0	0	rel	0.68	3108	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946903325	7	stand-up comedy show	lll	Lennard is popular in Seattle.	0	0	0	test_true	0.8	20515	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946907292	8	stand-up comedy show	lll	Lennard knows whether all of the people who came yesterday also came to today's show.	0	0	0	comp	0.63	3966	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946935439	9	gift unwrapping	lhh	Suzanne attended Leonard's birthday party.	0	1	1	test_true	0.88	28146	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946940591	10	gift unwrapping	lhh	From what Leonard's mother said we may conclude that Leonard did not unwrap all of the presents right away.	0	1	1	imp	0.96	5151	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946959467	11	NBA experts	hhl	Jason Barley and Richard Trellis have been close friends for almost three decades.	1	1	0	test_false	0.08	18874	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946964167	12	NBA experts	hhl	It is important for Richard Trellis to know whether Greg Jones secured victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	rel	0.83	4699	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946976115	13	hotel check	hhh	Mr Jaynes is the manager of the San Diego hotel.	1	1	1	test_false	0.99	11947	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946981207	14	hotel check	hhh	Harry knows whether all of the rooms had working air conditioning.	1	1	1	comp	0.11	5091	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946988035	15	Martha's cookies	llh	Martha had dinner with a friend.	0	0	1	test_false	0.8	6827	English	NA	3	3
A7KLTVEIASF4J:3A1PQ49WVIPHLZZK4RNSN2F1POJ1H6	1454946992523	16	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	0.18	4487	English	NA	3	3
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998457047	1	gift unwrapping	lhh	Suzanne attended Leonard's birthday party.	0	1	1	test_true	1	57456	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998478890	2	gift unwrapping	lhh	Leonard unwrapped all of the presents right away.	0	1	1	prior	0.11	21838	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998510788	3	tail-donkey blindfold	hhl	Grace and Oliver are playing charades.	1	1	0	test_false	0	31890	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998571236	4	tail-donkey blindfold	hhl	Oliver knows whether Grace put all of the tails in the right place.	1	1	0	comp	1	60443	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998594363	5	rotten tomatoes	hll	Gilbert is the cleaning lady.	1	0	0	test_false	0	23125	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998621686	6	rotten tomatoes	hll	It is important for Ted to know whether all of the tomatoes are rotten.	1	0	0	rel	1	27321	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998650729	7	Swiss watch protoype testing	hlh	Testing of the prototype is finished.	1	0	1	test_false	0.01	29039	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998705813	8	Swiss watch protoype testing	hlh	From what the apprentice said we may conclude that the prototype did not pass all of the tests scheduled for today.	1	0	1	imp	0.96	55080	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998722751	9	stand-up comedy show	lll	Lennard is a salesman for karaoke machines.	0	0	0	test_false	0.02	16934	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998745246	10	stand-up comedy show	lll	It is important for Lennard's wife to know whether all of the people who came yesterday also came to today's show.	0	0	0	rel	0.2	22491	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998780450	11	Star Trek expert quiz	hhh	George asked ten questions about 'Star Wars'.	1	1	1	test_false	0.9	35200	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998787353	12	Star Trek expert quiz	hhh	George knows whether Amber got all of the answers right.	1	1	1	comp	0.85	6899	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998832122	13	underage drinking	lhl	The bar can stay open after Edward's visit.	0	1	0	test_false	0.61	44765	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998843588	14	underage drinking	lhl	From what Edward said we may conclude that not all of the patrons drinking alcohol were underage.	0	1	0	imp	0.86	11463	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998954401	15	Martha's cookies	llh	Martha had dinner with a friend.	0	0	1	test_false	0	110807	english	interesting	7	1
A7YMA7QZQ0NBZ:3R6P78PK7LJ4UNGIM4PK88MV289GT9	1454998963192	16	Martha's cookies	llh	Emily ate all of the cookies.	0	0	1	prior	0.79	8787	english	interesting	7	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998471914	1	tail-donkey blindfold	hhl	Grace and Oliver live in the same apartment.	1	1	0	test_uncertain	0.22	18755	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998482053	2	tail-donkey blindfold	hhl	From what Oliver said we may conclude that Grace did not put all of the tails in the right place.	1	1	0	imp	1	10137	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998500135	3	Martha's cookies	llh	Martha is allergic to chocolate.	0	0	1	test_uncertain	0.44	18080	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998504407	4	Martha's cookies	llh	Emily ate all of the cookies.	0	0	1	prior	0.6	4269	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998519466	5	gourmet desserts	lhh	Jeremy is madly in love with Claire.	0	0	1	test_uncertain	0.35	15058	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998524456	6	gourmet desserts	lhh	Claire knows whether all of their desserts are fantastic.	0	0	1	comp	0.73	4989	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998534874	7	stand-up comedy show	lll	Lennard is making plans for his early retirement.	0	0	0	test_uncertain	0.18	10408	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998540289	8	stand-up comedy show	lll	All of the people who came yesterday also came to today's show.	0	0	0	prior	0.17	5413	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998556639	9	rotten tomatoes	hll	Gilbert is the cleaning lady.	1	0	0	test_false	0	16348	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998564636	10	rotten tomatoes	hll	It is important for Ted to know whether all of the tomatoes are rotten.	1	0	0	rel	0.81	7995	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998581008	11	van Gogh exhibition	lhl	The van Gogh exhibition is an important event for the city.	0	1	0	test_true	0.77	16371	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998591462	12	van Gogh exhibition	lhl	From what the curator said we may conclude that not all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	imp	0.91	10452	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998606964	13	Star Trek expert quiz	hhh	Amber won the game.	1	1	1	test_uncertain	0.66	15500	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998612535	14	Star Trek expert quiz	hhh	It is important for Amber to know whether she got all of the answers right.	1	1	1	rel	0.21	5570	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998627329	15	Harvard admission exams	hlh	Ethan is trying to get into an Ivy League university.	1	0	1	test_true	1	14793	English	None	9	1
A89UK8M609XMP:3IXEICO793R2XURCARGYWH968U5T6J	1454998634111	16	Harvard admission exams	hlh	From what Eleanor said we may conclude that Ethan did not pass all of the exams.	1	0	1	imp	0.19	6780	English	None	9	1
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943393743	1	Harvard admission exams	hlh	Ethan failed to study intensively for his exams.	1	0	1	test_false	0.61	2472	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943396934	2	Harvard admission exams	hlh	Eleanor knows whether Ethan passed all of the exams.	1	0	1	comp	0.63	3188	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943399156	3	emails from a broken laptop	lll	Kate is working on a desktop computer.	0	0	0	test_false	0.4	2219	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943401078	4	emails from a broken laptop	lll	Joshua received all of Kate's emails.	0	0	0	prior	0.73	1920	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943402668	5	tail-donkey blindfold	hhl	Grace and Oliver are playing charades.	1	1	0	test_false	0.57	1589	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943407623	6	tail-donkey blindfold	hhl	From what Oliver said we may conclude that Grace did not put all of the tails in the right place.	1	1	0	imp	0.71	4950	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943410082	7	underage drinking	lhl	The bar can stay open after Edward's visit.	0	1	0	test_false	0.35	2458	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943412042	8	underage drinking	lhl	Edward knows whether all of the patrons drinking alcohol were underage.	0	1	0	comp	0.69	1955	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943414174	9	rotten tomatoes	hll	Gilbert is a former drug addict.	1	0	0	test_uncertain	0.68	2129	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943415860	10	rotten tomatoes	hll	From what Gilbert said we may conclude that not all of the tomatoes are rotten.	1	0	0	imp	0.38	1683	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943881469	11	Star Trek expert quiz	hhh	Amber knows a lot about 'Star Trek'.	1	1	1	test_true	0.57	465605	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943883022	12	Star Trek expert quiz	hhh	It is important for Amber to know whether she got all of the answers right.	1	1	1	rel	0.42	1546	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943884873	13	Martha's cookies	llh	Emily really enjoys chocolate.	0	0	1	test_true	0.52	1848	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943886184	14	Martha's cookies	llh	From what Martha said we may conclude that Emily did not eat all of the cookies.	0	0	1	imp	0.5	1310	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943887571	15	gift unwrapping	lhh	Suzanne attended Leonard's birthday party.	0	1	1	test_true	0.57	1386	english	thanks!	10	10
A90JBLDKW71DX:3BDCF01OGY2GX1TD719ZTHJIDQ1LYV	1454943889354	16	gift unwrapping	lhh	It is important for Suzanne's mother to know whether Leonard unwrapped all of the presents right away.	0	1	1	rel	0.5	1778	english	thanks!	10	10
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961275815	1	Star Trek expert quiz	hhh	Amber won the game.	1	1	1	test_uncertain	0.59	36462	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961284469	2	Star Trek expert quiz	hhh	From what George said we may conclude that Amber did not get all of the answers right.	1	1	1	imp	0.93	8652	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961303243	3	stand-up comedy show	lll	Lennard is making plans for his early retirement.	0	0	0	test_uncertain	0.28	18773	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961313201	4	stand-up comedy show	lll	All of the people who came yesterday also came to today's show.	0	0	0	prior	0.24	9957	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961351681	5	NBA experts	hhl	Greg Jones' team is in the playoffs of this year's NBA season.	1	1	0	test_true	0.5	38479	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961377585	6	NBA experts	hhl	From what Jason Barley said we may conclude that Greg Jones did not secure victory for his team during the last seconds of all of the decisive playoff matches.	1	1	0	imp	0.16	25903	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961405750	7	gift unwrapping	lhh	Leonard's mother was abroad and could therefore not attend the birthday party.	0	1	1	test_false	0	28164	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961414542	8	gift unwrapping	lhh	It is important for Suzanne's mother to know whether Leonard unwrapped all of the presents right away.	0	1	1	rel	0.08	8791	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961440272	9	Martha's cookies	llh	Martha had dinner with a friend.	0	0	1	test_false	0.19	25729	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961447452	10	Martha's cookies	llh	Martha knows whether Emily ate all of the cookies.	0	0	1	comp	0.24	7179	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961464587	11	schizophrenia talk	hll	Lucy is really nervous about the talk. 	1	0	0	test_uncertain	0.5	17134	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961470793	12	schizophrenia talk	hll	From what Jacob said we may conclude that not all of the people enjoyed Lucy's talk.	1	0	0	imp	0.82	6205	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961488880	13	Harvard admission exams	hlh	Ethan is trying to get into an Ivy League university.	1	0	1	test_true	0.97	18086	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961494981	14	Harvard admission exams	hlh	It is important for Ethan to know whether he passed all of the exams.	1	0	1	rel	0.8	6098	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961513683	15	van Gogh exhibition	lhl	The mayor is not interested in art exhibitions.	0	1	0	test_uncertain	0.5	18701	English	NA	8	2
A9692Y27LBXT9:32SCWG5HIIC452Y5TA7ER789JQM6PR	1454961521443	16	van Gogh exhibition	lhl	From what the curator said we may conclude that not all of van Gogh's paintings are among the most valuable paintings in the world.	0	1	0	imp	0.76	7760	English	NA	8	2
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961444771	1	underage drinking	lhl	The bar can stay open after Edward's visit.	0	1	0	test_false	0.38	114320	English	Loved it!	9	3
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961454442	2	underage drinking	lhl	Edward knows whether all of the patrons drinking alcohol were underage.	0	1	0	comp	0.83	9669	English	Loved it!	9	3
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961550990	3	Swiss watch protoype testing	hlh	Torsten Steinmeier is not executing the tests on the prototype himself.	1	0	1	test_true	0.78	96546	English	Loved it!	9	3
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961563798	4	Swiss watch protoype testing	hlh	The prototype will pass all of the tests scheduled for today.	1	0	1	prior	0.73	12807	English	Loved it!	9	3
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961582364	5	gourmet desserts	lhh	Jeremy is madly in love with Claire.	0	0	1	test_uncertain	0.69	18564	English	Loved it!	9	3
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961594909	6	gourmet desserts	lhh	From what Claire said we may conclude that not all of the restaurant's desserts are fantastic.	0	0	1	imp	0.81	12545	English	Loved it!	9	3
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961650226	7	hotel check	hhh	Harry will inspect the Los Angeles hotel next.	1	1	1	test_uncertain	0.37	55316	English	Loved it!	9	3
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961656256	8	hotel check	hhh	It is important for Mr Jaynes to know whether all of the rooms had working air conditioning.	1	1	1	rel	0.74	6029	English	Loved it!	9	3
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961705505	9	rotten tomatoes	hll	Gilbert is the cleaning lady.	1	0	0	test_false	0.37	49248	English	Loved it!	9	3
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961712088	10	rotten tomatoes	hll	From what Gilbert said we may conclude that not all of the tomatoes are rotten.	1	0	0	imp	0.72	6582	English	Loved it!	9	3
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961739829	11	tail-donkey blindfold	hhl	Grace and Oliver are playing charades.	1	1	0	test_false	0.71	27739	English	Loved it!	9	3
ABUABR22YMOGG:3CFVK00FWMTEEHJ71IE7AQZPEGL6LT	1454961744855	12	tail-donkey blindfold	hhl	Oliver knows whether Grace put all of the tails in the right place.	1	1	0	comp	0.77	5025	English	Loved it!	9	3
