id,itemTime,trialNumber,name,type,utterance,relevance,competence,prior,condition,trialType,answer,RT,language,comments,engagement,difficulty
AKM7BAAH9OPGW:3RSDURM96BU2RVJLQFMVGMTY2VLYE8,1450104220145,4,Chloe's holiday,lhh,From what Chloe said we may conclude that Susan did not bring some extra suntan lotion as well.,0,1,1,critical,exh2,0.57,10456,English,NA,3,2
AKM7BAAH9OPGW:3RSDURM96BU2RVJLQFMVGMTY2VLYE8,1450104595397,5,Leo's wife,hll,Leo is an avid golf player.,1,0,0,test,test_uncertain,0.83,375252,English,NA,3,2
AKM7BAAH9OPGW:3RSDURM96BU2RVJLQFMVGMTY2VLYE8,1450104601453,6,Leo's wife,hll,From what Hans said we may conclude that the player in question didn't make a hole-in-one on the first hole as well,1,0,0,critical,exh2,0.41,6056,English,NA,3,2
AKM7BAAH9OPGW:3RSDURM96BU2RVJLQFMVGMTY2VLYE8,1450104607933,7,Mrs Gibbs' worry,hhh,Mrs Gibbs did not accompany her husband when Cindy served him.,1,1,1,test,test_true,0.84,6479,English,NA,3,2
AKM7BAAH9OPGW:3RSDURM96BU2RVJLQFMVGMTY2VLYE8,1450104611597,8,Mrs Gibbs' worry,hhh,From what Cindy said we may conclude that Mr Gibbs did not have a beer as well.,1,1,1,critical,exh1,0.27,3664,English,NA,3,2
AKM7BAAH9OPGW:3RSDURM96BU2RVJLQFMVGMTY2VLYE8,1450104624253,9,Carl's party,hll,"John and Carl, the hosts, are a gay couple.",1,0,0,test,test_false,0.34,12656,English,NA,3,2
AKM7BAAH9OPGW:3RSDURM96BU2RVJLQFMVGMTY2VLYE8,1450104633598,10,Carl's party,hll,From what John said we may conclude that Carl did not dance passionately with Sue as well.,1,0,0,critical,exh2,0.7,9344,English,NA,3,2
AKM7BAAH9OPGW:3RSDURM96BU2RVJLQFMVGMTY2VLYE8,1450104642981,11,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,0.75,9382,English,NA,3,2
AKM7BAAH9OPGW:3RSDURM96BU2RVJLQFMVGMTY2VLYE8,1450104651901,12,Lily's husband,lhl,From what Bill said we may conclude that Eric did not drink vodka as well.,0,1,0,critical,exh1,0.59,8920,English,NA,3,2
AKX5RHHO8BIUX:3RSDURM96BU2RVJLQFMVGMTY2V6EY9,1450032595857,1,Joshua's delay,llh,Kevin and Cory expected Joshua to arrive earlier.,0,0,1,test,test_true,0.99,11503,English,NA,6,4
AKX5RHHO8BIUX:3RSDURM96BU2RVJLQFMVGMTY2V6EY9,1450032604530,2,Joshua's delay,llh,From what Cory said we may conclude that Joshua did not have to do his homework as well.,0,0,1,critical,exh1,0.4,8672,English,NA,6,4
AKX5RHHO8BIUX:3RSDURM96BU2RVJLQFMVGMTY2V6EY9,1450032618209,3,Danny's racket,hhh,Danny and Alex have known each other since high school.,1,1,1,test,test_uncertain,0.51,13677,English,NA,6,4
AKX5RHHO8BIUX:3RSDURM96BU2RVJLQFMVGMTY2V6EY9,1450032625641,4,Danny's racket,hhh,From what Alex's girlfriend said we may conclude that Alex did not buy a racket as well.,1,1,1,critical,exh2,0.26,7431,English,NA,6,4
AKX5RHHO8BIUX:3RSDURM96BU2RVJLQFMVGMTY2V6EY9,1450032635361,5,Jimmy's trip,lll,Jimmy went on a school trip to New York City.,0,0,0,test,test_false,0,9718,English,NA,6,4
AKX5RHHO8BIUX:3RSDURM96BU2RVJLQFMVGMTY2V6EY9,1450032643528,6,Jimmy's trip,lll,From what the brother said we may conclude that Jimmy did not visit the Empire State Building as well.,0,0,0,critical,exh1,0.8,8166,English,NA,6,4
AKX5RHHO8BIUX:3RSDURM96BU2RVJLQFMVGMTY2V6EY9,1450032651056,7,Leo's wife,hll,Leo is sponsoring a tennis tournament.,1,0,0,test,test_false,0,7527,English,NA,6,4
AKX5RHHO8BIUX:3RSDURM96BU2RVJLQFMVGMTY2V6EY9,1450032659880,8,Leo's wife,hll,From what Hans said we may conclude that the player in question didn't make a hole-in-one on the first hole as well,1,0,0,critical,exh2,0.81,8823,English,NA,6,4
AKX5RHHO8BIUX:3RSDURM96BU2RVJLQFMVGMTY2V6EY9,1450032671353,9,Mrs Gibbs' worry,hhh,Cindy is secretly in love with Mrs Gibbs' husband.,1,1,1,test,test_uncertain,0.07,11473,English,NA,6,4
AKX5RHHO8BIUX:3RSDURM96BU2RVJLQFMVGMTY2V6EY9,1450032676849,10,Mrs Gibbs' worry,hhh,From what Cindy said we may conclude that Mr Gibbs did not have a steak as well.,1,1,1,critical,exh2,0.22,5494,English,NA,6,4
AKX5RHHO8BIUX:3RSDURM96BU2RVJLQFMVGMTY2V6EY9,1450032682976,11,Pete's accident,hhl,Pete's mother was not there when he fell of the slide.,1,1,0,test,test_true,1,6126,English,NA,6,4
AKX5RHHO8BIUX:3RSDURM96BU2RVJLQFMVGMTY2V6EY9,1450032688440,12,Pete's accident,hhl,From what Pete's teacher said we may conclude that Pete did not break his leg as well.,1,1,0,critical,exh1,0.72,5463,English,NA,6,4
ALF9AAZGQP4K5:3FK0YFF9P0O2PCA2GUOL9RDQK9MVV2,1450102949381,1,Pete's accident,hhl,Pete's teacher saw him fall off the slide.,1,1,0,test,test_uncertain,0.34,19596,english,NA,8,4
ALF9AAZGQP4K5:3FK0YFF9P0O2PCA2GUOL9RDQK9MVV2,1450102966028,2,Pete's accident,hhl,From what Pete's teacher said we may conclude that Pete did not break his leg as well.,1,1,0,critical,exh1,0.71,16645,english,NA,8,4
ALF9AAZGQP4K5:3FK0YFF9P0O2PCA2GUOL9RDQK9MVV2,1450102987672,3,Danny's racket,hhh,Alex needs to buy some equipment before he can play squash with Danny.,1,1,1,test,test_true,0.66,21641,english,NA,8,4
ALF9AAZGQP4K5:3FK0YFF9P0O2PCA2GUOL9RDQK9MVV2,1450102998031,4,Danny's racket,hhh,From what Alex's girlfriend said we may conclude that Alex did not buy a pair of shoes as well.,1,1,1,critical,exh1,0.42,10354,english,NA,8,4
ALF9AAZGQP4K5:3FK0YFF9P0O2PCA2GUOL9RDQK9MVV2,1450103015964,5,Brad's clothes,hlh,Mandy feels attracted to Brad.,1,0,1,test,test_uncertain,0.31,17932,english,NA,8,4
ALF9AAZGQP4K5:3FK0YFF9P0O2PCA2GUOL9RDQK9MVV2,1450103025073,6,Brad's clothes,hlh,From what Gina said we may conclude that Brad did not buy a sweater as well.,1,0,1,critical,exh2,0.55,9107,english,NA,8,4
ALF9AAZGQP4K5:3FK0YFF9P0O2PCA2GUOL9RDQK9MVV2,1450103045238,7,Lily's husband,lhl,Eric and Lily went to a bar together last night.,0,1,0,test,test_false,0.11,20164,english,NA,8,4
ALF9AAZGQP4K5:3FK0YFF9P0O2PCA2GUOL9RDQK9MVV2,1450103054604,8,Lily's husband,lhl,From what Bill said we may conclude that Eric did not drink whisky as well.,0,1,0,critical,exh2,0.55,9365,english,NA,8,4
ALF9AAZGQP4K5:3FK0YFF9P0O2PCA2GUOL9RDQK9MVV2,1450103072640,9,Mrs Gibbs' worry,hhh,Mrs Gibbs is worried about Cindy's health.,1,1,1,test,test_false,0.15,18035,english,NA,8,4
ALF9AAZGQP4K5:3FK0YFF9P0O2PCA2GUOL9RDQK9MVV2,1450103085276,10,Mrs Gibbs' worry,hhh,From what Cindy said we may conclude that Mr Gibbs did not have a steak as well.,1,1,1,critical,exh2,0.25,12634,english,NA,8,4
ALF9AAZGQP4K5:3FK0YFF9P0O2PCA2GUOL9RDQK9MVV2,1450103100578,11,Harold's pet,lll,Harold's girlfriend didn't want a pet in her house before.,0,0,0,test,test_true,0.86,15301,english,NA,8,4
ALF9AAZGQP4K5:3FK0YFF9P0O2PCA2GUOL9RDQK9MVV2,1450103104458,12,Harold's pet,lll,From what Richard said we may conclude that Harold did not buy a dog as well.,0,0,0,critical,exh1,0.76,3879,english,NA,8,4
ALT86ZCKZZMLZ:373ERPL3YPGVJDPW2FJW7C022IDRT9,1450032254402,1,Jimmy's trip,lll,Jimmy had told his friends about his plans to visit New York City before.,0,0,0,test,test_uncertain,0.11,28344,English,NA,7,2
ALT86ZCKZZMLZ:373ERPL3YPGVJDPW2FJW7C022IDRT9,1450032271080,2,Jimmy's trip,lll,From what the brother said we may conclude that Jimmy did not visit the Empire State Building as well.,0,0,0,critical,exh1,0.87,16677,English,NA,7,2
ALT86ZCKZZMLZ:373ERPL3YPGVJDPW2FJW7C022IDRT9,1450032287926,3,Pete's accident,hhl,Pete's mother was not there when he fell of the slide.,1,1,0,test,test_true,1,16845,English,NA,7,2
ALT86ZCKZZMLZ:373ERPL3YPGVJDPW2FJW7C022IDRT9,1450032294446,4,Pete's accident,hhl,From what Pete's teacher said we may conclude that Pete did not break his arm as well.,1,1,0,critical,exh2,0.94,6518,English,NA,7,2
ALT86ZCKZZMLZ:373ERPL3YPGVJDPW2FJW7C022IDRT9,1450032306620,5,Lily's husband,lhl,Eric and Lily went to a bar together last night.,0,1,0,test,test_false,0.03,12173,English,NA,7,2
ALT86ZCKZZMLZ:373ERPL3YPGVJDPW2FJW7C022IDRT9,1450032335972,6,Lily's husband,lhl,From what Bill said we may conclude that Eric did not drink vodka as well.,0,1,0,critical,exh1,0.39,29351,English,NA,7,2
ALT86ZCKZZMLZ:373ERPL3YPGVJDPW2FJW7C022IDRT9,1450032416550,7,Carl's party,hll,Carl's wife liked the music very much.,1,0,0,test,test_uncertain,0.5,80576,English,NA,7,2
ALT86ZCKZZMLZ:373ERPL3YPGVJDPW2FJW7C022IDRT9,1450032426021,8,Carl's party,hll,From what John said we may conclude that Carl did not dance passionately with Mary as well.,1,0,0,critical,exh1,0.39,9469,English,NA,7,2
ALT86ZCKZZMLZ:373ERPL3YPGVJDPW2FJW7C022IDRT9,1450032439532,9,Tony's clubbing,lhl,Techno is quite different from Jazz and from Metal.,0,1,0,test,test_true,0.94,13510,English,NA,7,2
ALT86ZCKZZMLZ:373ERPL3YPGVJDPW2FJW7C022IDRT9,1450032459522,10,Tony's clubbing,lhl,From what Rob said we may conclude that they do not play Jazz as well.,0,1,0,critical,exh2,0.94,19989,English,NA,7,2
ALT86ZCKZZMLZ:373ERPL3YPGVJDPW2FJW7C022IDRT9,1450032493474,11,Danny's racket,hhh,Danny and Alex went to the sports store together.,1,1,1,test,test_false,0.06,33951,English,NA,7,2
ALT86ZCKZZMLZ:373ERPL3YPGVJDPW2FJW7C022IDRT9,1450032500113,12,Danny's racket,hhh,From what Alex's girlfriend said we may conclude that Alex did not buy a racket as well.,1,1,1,critical,exh2,0.82,6638,English,NA,7,2
AMPMTF5IAAMK8:3PS7W85Z80APFDTA8YJAGR08WWNT94,1450105193377,1,Brad's clothes,hlh,Mandy feels attracted to Brad.,1,0,1,test,test_uncertain,0,19868,english,NA,6,2
AMPMTF5IAAMK8:3PS7W85Z80APFDTA8YJAGR08WWNT94,1450105200329,2,Brad's clothes,hlh,From what Gina said we may conclude that Brad did not buy a sweater as well.,1,0,1,critical,exh2,0,6950,english,NA,6,2
AMPMTF5IAAMK8:3PS7W85Z80APFDTA8YJAGR08WWNT94,1450105215425,3,Joshua's delay,llh,Kevin and Cory expected Joshua to arrive earlier.,0,0,1,test,test_true,0.2,15095,english,NA,6,2
AMPMTF5IAAMK8:3PS7W85Z80APFDTA8YJAGR08WWNT94,1450105220324,4,Joshua's delay,llh,From what Cory said we may conclude that Joshua did not have to eat lunch as well.,0,0,1,critical,exh2,0,4898,english,NA,6,2
AMPMTF5IAAMK8:3PS7W85Z80APFDTA8YJAGR08WWNT94,1450105229953,5,Mrs Gibbs' worry,hhh,Mrs Gibbs is worried about Cindy's health.,1,1,1,test,test_false,0,9629,english,NA,6,2
AMPMTF5IAAMK8:3PS7W85Z80APFDTA8YJAGR08WWNT94,1450105237502,6,Mrs Gibbs' worry,hhh,From what Cindy said we may conclude that Mr Gibbs did not have a beer as well.,1,1,1,critical,exh1,0.61,7548,english,NA,6,2
AMPMTF5IAAMK8:3PS7W85Z80APFDTA8YJAGR08WWNT94,1450105254617,7,Mrs Sanders' son,hhl,Ted is Mrs Sanders' husband.,1,1,0,test,test_false,0,17115,english,NA,6,2
AMPMTF5IAAMK8:3PS7W85Z80APFDTA8YJAGR08WWNT94,1450105259305,8,Mrs Sanders' son,hhl,From what Mrs Sanders said we may conclude that Ted did not have pizza as well.,1,1,0,critical,exh2,0.79,4687,english,NA,6,2
AMPMTF5IAAMK8:3PS7W85Z80APFDTA8YJAGR08WWNT94,1450105317345,9,Chloe's holiday,lhh,Chloe recently got back from holidays.,0,1,1,test,test_true,0.63,58039,english,NA,6,2
AMPMTF5IAAMK8:3PS7W85Z80APFDTA8YJAGR08WWNT94,1450105321865,10,Chloe's holiday,lhh,From what Chloe said we may conclude that Amelia did not bring some extra suntan lotion as well.,0,1,1,critical,exh1,0,4519,english,NA,6,2
AMPMTF5IAAMK8:3PS7W85Z80APFDTA8YJAGR08WWNT94,1450105338365,11,Tony's clubbing,lhl,Rob is a big fan of Techno music as well.,0,1,0,test,test_uncertain,0.43,16499,english,NA,6,2
AMPMTF5IAAMK8:3PS7W85Z80APFDTA8YJAGR08WWNT94,1450105342818,12,Tony's clubbing,lhl,From what Rob said we may conclude that they do not play Metal as well.,0,1,0,critical,exh1,0.89,4453,english,NA,6,2
ANJYTNAHVAS1P:304SM51WA4C7O6VSHISGXSZCIDXBSS,1450032320790,1,Harold's pet,lll,Harold is single.,0,0,0,test,test_false,1,29405,english,NA,5,6
ANJYTNAHVAS1P:304SM51WA4C7O6VSHISGXSZCIDXBSS,1450032347319,2,Harold's pet,lll,From what Richard said we may conclude that Harold did not buy a dog as well.,0,0,0,critical,exh1,0.67,26529,english,NA,5,6
ANJYTNAHVAS1P:304SM51WA4C7O6VSHISGXSZCIDXBSS,1450032363736,3,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,0.35,16417,english,NA,5,6
ANJYTNAHVAS1P:304SM51WA4C7O6VSHISGXSZCIDXBSS,1450032372630,4,Lily's husband,lhl,From what Bill said we may conclude that Eric did not drink vodka as well.,0,1,0,critical,exh1,0.29,8894,english,NA,5,6
ANJYTNAHVAS1P:304SM51WA4C7O6VSHISGXSZCIDXBSS,1450032397486,5,Tony's clubbing,lhl,Tony has to work at club Macabre tonight.,0,1,0,test,test_false,0.31,24856,english,NA,5,6
ANJYTNAHVAS1P:304SM51WA4C7O6VSHISGXSZCIDXBSS,1450032419020,6,Tony's clubbing,lhl,From what Rob said we may conclude that they do not play Metal as well.,0,1,0,critical,exh1,0.21,21534,english,NA,5,6
ANJYTNAHVAS1P:304SM51WA4C7O6VSHISGXSZCIDXBSS,1450032466475,7,Jimmy's trip,lll,Jimmy had told his friends about his plans to visit New York City before.,0,0,0,test,test_uncertain,0.46,47455,english,NA,5,6
ANJYTNAHVAS1P:304SM51WA4C7O6VSHISGXSZCIDXBSS,1450032487126,8,Jimmy's trip,lll,From what the brother said we may conclude that Jimmy did not visit the Statue of Liberty as well.,0,0,0,critical,exh2,0.5,20651,english,NA,5,6
ANJYTNAHVAS1P:304SM51WA4C7O6VSHISGXSZCIDXBSS,1450032523680,9,Mrs Gibbs' worry,hhh,Mrs Gibbs did not accompany her husband when Cindy served him.,1,1,1,test,test_true,0.5,36554,english,NA,5,6
ANJYTNAHVAS1P:304SM51WA4C7O6VSHISGXSZCIDXBSS,1450032532475,10,Mrs Gibbs' worry,hhh,From what Cindy said we may conclude that Mr Gibbs did not have a steak as well.,1,1,1,critical,exh2,0.23,8795,english,NA,5,6
ANJYTNAHVAS1P:304SM51WA4C7O6VSHISGXSZCIDXBSS,1450032549677,11,Gigi's exams,hlh,Gigi studied hard to pass her exams.,1,0,1,test,test_true,1,17202,english,NA,5,6
ANJYTNAHVAS1P:304SM51WA4C7O6VSHISGXSZCIDXBSS,1450032556992,12,Gigi's exams,hlh,From what Carrie said we may conclude that Gigi did not pass her Physics exam as well.,1,0,1,critical,exh2,0.47,7315,english,NA,5,6
AO7FM98CP90CL:3AUQQEL7U61MWB9MDX0WOYN0QDA0VG,1450103412140,1,Danny's racket,hhh,Alex needs to buy some equipment before he can play squash with Danny.,1,1,1,test,test_true,0.79,13103,english,no,7,3
AO7FM98CP90CL:3AUQQEL7U61MWB9MDX0WOYN0QDA0VG,1450103418904,2,Danny's racket,hhh,From what Alex's girlfriend said we may conclude that Alex did not buy a racket as well.,1,1,1,critical,exh2,0.64,6760,english,no,7,3
AO7FM98CP90CL:3AUQQEL7U61MWB9MDX0WOYN0QDA0VG,1450103431918,3,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0.08,13010,english,no,7,3
AO7FM98CP90CL:3AUQQEL7U61MWB9MDX0WOYN0QDA0VG,1450103436163,4,Pete's accident,hhl,From what Pete's teacher said we may conclude that Pete did not break his leg as well.,1,1,0,critical,exh1,0.93,4245,english,no,7,3
AO7FM98CP90CL:3AUQQEL7U61MWB9MDX0WOYN0QDA0VG,1450103463731,5,Carl's party,hll,Carl's wife liked the music very much.,1,0,0,test,test_uncertain,0.49,27564,english,no,7,3
AO7FM98CP90CL:3AUQQEL7U61MWB9MDX0WOYN0QDA0VG,1450103471536,6,Carl's party,hll,From what John said we may conclude that Carl did not dance passionately with Sue as well.,1,0,0,critical,exh2,0.72,7805,english,no,7,3
AO7FM98CP90CL:3AUQQEL7U61MWB9MDX0WOYN0QDA0VG,1450103553289,7,Mrs Sanders' son,hhl,Ted is Mrs Sanders' husband.,1,1,0,test,test_false,0.01,81749,english,no,7,3
AO7FM98CP90CL:3AUQQEL7U61MWB9MDX0WOYN0QDA0VG,1450103562095,8,Mrs Sanders' son,hhl,From what Mrs Sanders said we may conclude that Ted did not have pizza as well.,1,1,0,critical,exh2,0.71,8802,english,no,7,3
AO7FM98CP90CL:3AUQQEL7U61MWB9MDX0WOYN0QDA0VG,1450103581539,9,Jimmy's trip,lll,Jimmy had told his friends about his plans to visit New York City before.,0,0,0,test,test_uncertain,0.16,19436,english,no,7,3
AO7FM98CP90CL:3AUQQEL7U61MWB9MDX0WOYN0QDA0VG,1450103589578,10,Jimmy's trip,lll,From what the brother said we may conclude that Jimmy did not visit the Empire State Building as well.,0,0,0,critical,exh1,0.7,8039,english,no,7,3
AO7FM98CP90CL:3AUQQEL7U61MWB9MDX0WOYN0QDA0VG,1450103618490,11,Gerald's graduation,llh,Gerald is friends with both Nico and Rick.,0,0,1,test,test_true,0.96,28912,english,no,7,3
AO7FM98CP90CL:3AUQQEL7U61MWB9MDX0WOYN0QDA0VG,1450103629210,12,Gerald's graduation,llh,From what Nico said we may conclude that Gerald's father did not attend the ceremony as well.,0,0,1,critical,exh1,0.49,10720,english,no,7,3
AOIK8K4X34LGR:3LOTDFNYA87Q84OH6PODD7TI3O0FW8,1450104399571,1,Chloe's holiday,lhh,Chloe went on holidays with a big group of her friends.,0,1,1,test,test_false,0.18,17064,English,"I was confused between the two ways of stating the questions. One was just a factual statement to assign a likelihood to. The other added another phrase ""from what was said we may conclude that"" -- which to me alters the probability because it adds a second uncertainty to the one that is factual, an uncertainty over whether it makes sense to conclude something from something someone said.",9,7
AOIK8K4X34LGR:3LOTDFNYA87Q84OH6PODD7TI3O0FW8,1450104414856,2,Chloe's holiday,lhh,From what Chloe said we may conclude that Amelia did not bring some extra suntan lotion as well.,0,1,1,critical,exh1,0.18,15282,English,"I was confused between the two ways of stating the questions. One was just a factual statement to assign a likelihood to. The other added another phrase ""from what was said we may conclude that"" -- which to me alters the probability because it adds a second uncertainty to the one that is factual, an uncertainty over whether it makes sense to conclude something from something someone said.",9,7
AOIK8K4X34LGR:3LOTDFNYA87Q84OH6PODD7TI3O0FW8,1450104435664,3,Pete's accident,hhl,Pete's mother was not there when he fell of the slide.,1,1,0,test,test_true,0.79,20805,English,"I was confused between the two ways of stating the questions. One was just a factual statement to assign a likelihood to. The other added another phrase ""from what was said we may conclude that"" -- which to me alters the probability because it adds a second uncertainty to the one that is factual, an uncertainty over whether it makes sense to conclude something from something someone said.",9,7
AOIK8K4X34LGR:3LOTDFNYA87Q84OH6PODD7TI3O0FW8,1450104454791,4,Pete's accident,hhl,From what Pete's teacher said we may conclude that Pete did not break his leg as well.,1,1,0,critical,exh1,0.77,19124,English,"I was confused between the two ways of stating the questions. One was just a factual statement to assign a likelihood to. The other added another phrase ""from what was said we may conclude that"" -- which to me alters the probability because it adds a second uncertainty to the one that is factual, an uncertainty over whether it makes sense to conclude something from something someone said.",9,7
AOIK8K4X34LGR:3LOTDFNYA87Q84OH6PODD7TI3O0FW8,1450104478974,5,Danny's racket,hhh,Danny and Alex have known each other since high school.,1,1,1,test,test_uncertain,0.5,24181,English,"I was confused between the two ways of stating the questions. One was just a factual statement to assign a likelihood to. The other added another phrase ""from what was said we may conclude that"" -- which to me alters the probability because it adds a second uncertainty to the one that is factual, an uncertainty over whether it makes sense to conclude something from something someone said.",9,7
AOIK8K4X34LGR:3LOTDFNYA87Q84OH6PODD7TI3O0FW8,1450104485183,6,Danny's racket,hhh,From what Alex's girlfriend said we may conclude that Alex did not buy a racket as well.,1,1,1,critical,exh2,0.19,6206,English,"I was confused between the two ways of stating the questions. One was just a factual statement to assign a likelihood to. The other added another phrase ""from what was said we may conclude that"" -- which to me alters the probability because it adds a second uncertainty to the one that is factual, an uncertainty over whether it makes sense to conclude something from something someone said.",9,7
AOIK8K4X34LGR:3LOTDFNYA87Q84OH6PODD7TI3O0FW8,1450104508117,7,Joshua's delay,llh,"Kevin, Cory and Joshua do not like to hang out with girls.",0,0,1,test,test_uncertain,0.63,22932,English,"I was confused between the two ways of stating the questions. One was just a factual statement to assign a likelihood to. The other added another phrase ""from what was said we may conclude that"" -- which to me alters the probability because it adds a second uncertainty to the one that is factual, an uncertainty over whether it makes sense to conclude something from something someone said.",9,7
AOIK8K4X34LGR:3LOTDFNYA87Q84OH6PODD7TI3O0FW8,1450104514197,8,Joshua's delay,llh,From what Cory said we may conclude that Joshua did not have to eat lunch as well.,0,0,1,critical,exh2,0.2,6078,English,"I was confused between the two ways of stating the questions. One was just a factual statement to assign a likelihood to. The other added another phrase ""from what was said we may conclude that"" -- which to me alters the probability because it adds a second uncertainty to the one that is factual, an uncertainty over whether it makes sense to conclude something from something someone said.",9,7
AOIK8K4X34LGR:3LOTDFNYA87Q84OH6PODD7TI3O0FW8,1450104545022,9,Mrs Gibbs' worry,hhh,Mrs Gibbs is worried about Cindy's health.,1,1,1,test,test_false,0.21,30822,English,"I was confused between the two ways of stating the questions. One was just a factual statement to assign a likelihood to. The other added another phrase ""from what was said we may conclude that"" -- which to me alters the probability because it adds a second uncertainty to the one that is factual, an uncertainty over whether it makes sense to conclude something from something someone said.",9,7
AOIK8K4X34LGR:3LOTDFNYA87Q84OH6PODD7TI3O0FW8,1450104551845,10,Mrs Gibbs' worry,hhh,From what Cindy said we may conclude that Mr Gibbs did not have a steak as well.,1,1,1,critical,exh2,0.17,6820,English,"I was confused between the two ways of stating the questions. One was just a factual statement to assign a likelihood to. The other added another phrase ""from what was said we may conclude that"" -- which to me alters the probability because it adds a second uncertainty to the one that is factual, an uncertainty over whether it makes sense to conclude something from something someone said.",9,7
AOIK8K4X34LGR:3LOTDFNYA87Q84OH6PODD7TI3O0FW8,1450104576444,11,Leo's wife,hll,Leo is wealthy.,1,0,0,test,test_true,0.56,24596,English,"I was confused between the two ways of stating the questions. One was just a factual statement to assign a likelihood to. The other added another phrase ""from what was said we may conclude that"" -- which to me alters the probability because it adds a second uncertainty to the one that is factual, an uncertainty over whether it makes sense to conclude something from something someone said.",9,7
AOIK8K4X34LGR:3LOTDFNYA87Q84OH6PODD7TI3O0FW8,1450104586243,12,Leo's wife,hll,From what Hans said we may conclude that the player in question didn't make a hole-in-one on the second hole as well.,1,0,0,critical,exh1,0.2,9797,English,"I was confused between the two ways of stating the questions. One was just a factual statement to assign a likelihood to. The other added another phrase ""from what was said we may conclude that"" -- which to me alters the probability because it adds a second uncertainty to the one that is factual, an uncertainty over whether it makes sense to conclude something from something someone said.",9,7
AP6MF3NZVUW5C:3XCC1ODXDMJIRXX4LBP127PFIBERQV,1450032863226,1,Harold's pet,lll,Harold's girlfriend gave in because Harold kept nagging her about wanting a pet.,0,0,0,test,test_uncertain,0.56,27508,English,"It was good, but it made me stop and think about inferring a fact. Fun HIT :)",10,5
AP6MF3NZVUW5C:3XCC1ODXDMJIRXX4LBP127PFIBERQV,1450032875654,2,Harold's pet,lll,From what Richard said we may conclude that Harold did not buy a cat as well.,0,0,0,critical,exh2,0.91,12426,English,"It was good, but it made me stop and think about inferring a fact. Fun HIT :)",10,5
AP6MF3NZVUW5C:3XCC1ODXDMJIRXX4LBP127PFIBERQV,1450032904501,3,Mrs Gibbs' worry,hhh,Mrs Gibbs did not accompany her husband when Cindy served him.,1,1,1,test,test_true,1,28844,English,"It was good, but it made me stop and think about inferring a fact. Fun HIT :)",10,5
AP6MF3NZVUW5C:3XCC1ODXDMJIRXX4LBP127PFIBERQV,1450032910391,4,Mrs Gibbs' worry,hhh,From what Cindy said we may conclude that Mr Gibbs did not have a beer as well.,1,1,1,critical,exh1,0.17,5886,English,"It was good, but it made me stop and think about inferring a fact. Fun HIT :)",10,5
AP6MF3NZVUW5C:3XCC1ODXDMJIRXX4LBP127PFIBERQV,1450032941418,5,Carl's party,hll,Carl's wife liked the music very much.,1,0,0,test,test_uncertain,0.49,31023,English,"It was good, but it made me stop and think about inferring a fact. Fun HIT :)",10,5
AP6MF3NZVUW5C:3XCC1ODXDMJIRXX4LBP127PFIBERQV,1450032947440,6,Carl's party,hll,From what John said we may conclude that Carl did not dance passionately with Mary as well.,1,0,0,critical,exh1,0.58,6017,English,"It was good, but it made me stop and think about inferring a fact. Fun HIT :)",10,5
AP6MF3NZVUW5C:3XCC1ODXDMJIRXX4LBP127PFIBERQV,1450032969108,7,Jimmy's trip,lll,Jimmy went on a school trip to New York City.,0,0,0,test,test_false,0,21664,English,"It was good, but it made me stop and think about inferring a fact. Fun HIT :)",10,5
AP6MF3NZVUW5C:3XCC1ODXDMJIRXX4LBP127PFIBERQV,1450032975792,8,Jimmy's trip,lll,From what the brother said we may conclude that Jimmy did not visit the Empire State Building as well.,0,0,0,critical,exh1,0,6681,English,"It was good, but it made me stop and think about inferring a fact. Fun HIT :)",10,5
AP6MF3NZVUW5C:3XCC1ODXDMJIRXX4LBP127PFIBERQV,1450032994472,9,Leo's wife,hll,Leo is sponsoring a tennis tournament.,1,0,0,test,test_false,1,18678,English,"It was good, but it made me stop and think about inferring a fact. Fun HIT :)",10,5
AP6MF3NZVUW5C:3XCC1ODXDMJIRXX4LBP127PFIBERQV,1450033002620,10,Leo's wife,hll,From what Hans said we may conclude that the player in question didn't make a hole-in-one on the first hole as well,1,0,0,critical,exh2,0.6,8146,English,"It was good, but it made me stop and think about inferring a fact. Fun HIT :)",10,5
AP6MF3NZVUW5C:3XCC1ODXDMJIRXX4LBP127PFIBERQV,1450033015355,11,Lily's husband,lhl,Eric's doctor told him to stop drinking alcohol.,0,1,0,test,test_true,1,12733,English,"It was good, but it made me stop and think about inferring a fact. Fun HIT :)",10,5
AP6MF3NZVUW5C:3XCC1ODXDMJIRXX4LBP127PFIBERQV,1450033020549,12,Lily's husband,lhl,From what Bill said we may conclude that Eric did not drink whisky as well.,0,1,0,critical,exh2,0.18,5188,English,"It was good, but it made me stop and think about inferring a fact. Fun HIT :)",10,5
AP9QPMZF13N0I:3WLEIWSYHPPOAKHGNVN6SLP6FWK2HD,1450103896747,1,Mrs Sanders' son,hhl,The teacher is trying to find out who queued up twice.,1,1,0,test,test_true,0.78,30082,english,"no, not really",8,6
